objectid,title,creator,publisher,date,date_is_approximate,description,subject,relation,contributing_institution,publisher_digital,source,listing_code,identifier,format_original,type,format,digitization_specifications,rights,rightsstatement,language,metadata_cataloger,metadata_assistants,scanner_technician,scanner_assistants,collection administrator,date created,date modified,reference url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors,object_transcript
ijc_leonard_feather_399,Branford Marsalis,Leonard Feather,,1990,y,5 x 7 photograph; Branford Marsalis,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0215,Black & white photograph,Image;StillImage,image/jpeg,"600 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/459,459,460.jpg,/lfc/image/460.jpg,image,ijc_leonard_feather_399.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_399.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_399_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_399_th.jpg,,
ijc_leonard_feather_400,Branford Marsalis,Diane Rubinger,CBS Masterworks,1990,y,10 x 8 inch photograph; Branford Marsalis,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0216,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/460,460,461.jpg,/lfc/image/461.jpg,image,ijc_leonard_feather_400.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_400.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_400_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_400_th.jpg,,
ijc_leonard_feather_401,Branford Marsalis,Deborah Feingold,Columbia,1990,y,8 x 10 inch photograph; Branford Marsalis,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0217,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/461,461,462.jpg,/lfc/image/462.jpg,image,ijc_leonard_feather_401.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_401.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_401_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_401_th.jpg,,
ijc_leonard_feather_402,Henry Mancini,,,1962-03,,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0218,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/462,462,463.jpg,/lfc/image/463.jpg,image,ijc_leonard_feather_402.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_402.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_402_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_402_th.jpg,,
ijc_leonard_feather_403,Henry Mancini,,,1962-03,,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0219,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/463,463,464.jpg,/lfc/image/464.jpg,image,ijc_leonard_feather_403.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_403.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_403_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_403_th.jpg,,
ijc_leonard_feather_404,Henry Mancini,,,1965,y,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0220,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/464,464,465.jpg,/lfc/image/465.jpg,image,ijc_leonard_feather_404.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_404.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_404_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_404_th.jpg,,
ijc_leonard_feather_405,Henry Mancini,,,1965,y,8 x 10 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0221,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/465,465,466.jpg,/lfc/image/466.jpg,image,ijc_leonard_feather_405.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_405.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_405_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_405_th.jpg,,
ijc_leonard_feather_406,Henry Mancini,,,1965,y,8 x 10 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0222,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/466,466,467.jpg,/lfc/image/467.jpg,image,ijc_leonard_feather_406.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_406.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_406_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_406_th.jpg,,
ijc_leonard_feather_407,Henry Mancini,,,1965,y,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0223,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/467,467,468.jpg,/lfc/image/468.jpg,image,ijc_leonard_feather_407.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_407.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_407_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_407_th.jpg,,
ijc_leonard_feather_408,Henry Mancini,,RCA Victor Records,1965,y,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0224,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/468,468,469.jpg,/lfc/image/469.jpg,image,ijc_leonard_feather_408.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_408.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_408_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_408_th.jpg,,
ijc_leonard_feather_409,Henry Mancini,,RCA Victor Records,1965,y,8 x 10 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0225,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/469,469,470.jpg,/lfc/image/470.jpg,image,ijc_leonard_feather_409.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_409.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_409_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_409_th.jpg,,
ijc_leonard_feather_410,Henry Mancini,,,1965,y,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0226,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/470,470,471.jpg,/lfc/image/471.jpg,image,ijc_leonard_feather_410.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_410.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_410_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_410_th.jpg,,
ijc_leonard_feather_411,Henry Mancini,,,1965,y,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0227,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/471,471,472.jpg,/lfc/image/472.jpg,image,ijc_leonard_feather_411.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_411.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_411_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_411_th.jpg,,
ijc_leonard_feather_412,Henry Mancini,,,1965,y,10 x 8 inch photograph; Henry Mancini,"Feather, Leonard G.--Archives",Leonard Feather Jazz Collection,International Jazz Collections,University of Idaho Library,"MG 02, Box 58, Folder 19, International Jazz Collections, University of Idaho Special Collections and Archives, https://www.ijc.uidaho.edu",IJC002IV,LF.IV.0228,Black & white photograph,Image;StillImage,image/jpeg,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, SilverFast (EpsonIT8) (vers. 6.6.0r1), Adobe Photoshop 7.0, Archival Master file is a TIFF","In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,"Kevin Dobbins, Deborah Green, Nicholas Grove",Kevin Dobbins,Nicholas Grove,Deborah Green and Nathan Bender,2008-07-22,2014-04-17,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/lfc/id/472,472,473.jpg,/lfc/image/473.jpg,image,ijc_leonard_feather_412.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/ijc_leonard_feather_412.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/small/ijc_leonard_feather_412_sm.jpg,https://objects.lib.uidaho.edu/ijc/feather_leonard/thumbs/ijc_leonard_feather_412_th.jpg,,
